title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"It Feels So Good",movie,"Drama, Romance",2019,tt10747038,6.5,962,JP
"Kamen Rider Zi-O Next Time: Geiz, Majesty",movie,"Action, Comedy, Fantasy",2020,tt10863950,7.1,46,JP
"The Anchor",movie,"Horror, Mystery, Thriller",2022,tt19245482,5.5,715,JP
"Flamin' Hot",movie,"Biography, Drama, History",2023,tt8105234,6.7,18301,US
"We Are Champions",movie,"Drama, Sport",2019,tt10869364,7.1,248,JP
"White Riot",movie,"Documentary, Music",2019,tt8351520,7.2,971,JP
"Lunana: A Yak in the Classroom",movie,"Drama, Family",2019,tt10189300,7.5,7179,JP
"Rex: A Dinosaur's Story",movie,"Family, Fantasy, Sci-Fi",1993,tt0227379,6.2,108,JP
Antebellum,movie,"Drama, Horror, Mystery",2020,tt10065694,5.8,30537,US
"Sweet Mountain Christmas",movie,Romance,2019,tt10963938,6.3,759,US
"Merry Liddle Christmas",movie,"Comedy, Drama, Romance",2019,tt10887880,5.9,709,US
"Happy Darts",movie,"Comedy, Sport",2008,tt1148169,4.8,13,JP
"Happy Old Year",movie,"Drama, Romance",2019,tt11316824,7.2,2915,JP
"Atashin'chi: The 3D Movie",movie,"Animation, Short",2010,tt1767311,6.4,40,JP
"The Horse Thieves. Roads of Time",movie,Drama,2019,tt10921188,6.8,111,JP
"In Our Prime",movie,Drama,2022,tt12663772,6.8,1105,JP
"The Contractor",movie,"Action, Drama, Thriller",2022,tt10323676,5.8,31013,JP
"Asphalt City",movie,"Drama, Thriller",2023,tt9663896,6.1,5795,US
"Let Us In",movie,"Horror, Sci-Fi",2021,tt10533804,4.4,769,US
"Joel McHale: Live from Pyongyang",movie,Comedy,2019,tt9651690,6.4,301,US
"Christmas Under the Stars",movie,"Drama, Romance",2019,tt10922658,6.8,2453,US
"Smiles Leading to Happiness",movie,Drama,2018,tt9670278,,,JP
"Wings Over Everest",movie,Action,2019,tt8761374,5.2,322,JP
"Samjin Company English Class",movie,"Comedy, Crime, Drama",2020,tt13210996,6.6,695,JP
Titane,movie,"Drama, Horror, Sci-Fi",2021,tt10944760,6.5,59822,"JP, US"
Wyrm,movie,Comedy,2019,tt12826940,6.6,715,US
"Wrong Turn",movie,"Horror, Thriller",2021,tt9110170,5.6,38271,JP
"Dark Glasses",movie,"Horror, Mystery, Thriller",2022,tt10935560,5.1,4584,JP
"Christmas in Evergreen: Tidings of Joy",movie,Romance,2019,tt10925460,6.4,1914,US
"It's Beginning to Look a Lot Like Christmas",movie,"Comedy, Romance",2019,tt10952042,6.1,1203,US
"Goblin Slayer: Goblin's Crown",movie,"Action, Adventure, Animation",2020,tt11151982,6.6,2187,JP
"QT8: The First Eight",movie,Documentary,2019,tt4329810,7.3,5253,JP
Prey,movie,"Drama, Horror, Thriller",2019,tt6117824,5.3,682,JP
"FLCL Progressive",movie,"Action, Animation, Comedy",2018,tt7112160,5.8,942,JP
"C'mon C'mon",movie,Drama,2021,tt10986222,7.4,40244,JP
"The East",movie,"Drama, Thriller, War",2020,tt8639136,6.8,7089,US
Extro,movie,Comedy,2019,tt12669498,5.3,82,JP
"The Deer King",movie,"Action, Adventure, Animation",2021,tt11417856,6.4,1106,JP
"The Monkey King: The Legend Begins",movie,"Adventure, Fantasy",2022,tt9692040,5.3,310,JP
"Uncanny Annie",movie,"Drama, Fantasy, Horror",2019,tt10925782,5.7,1866,US
"The Marksman",movie,"Action, Drama, Thriller",2021,tt6902332,5.7,44955,JP
"Evil Idol Song",movie,"Music, Horror",2016,,,,JP
"The Brighton Miracle",movie,"Drama, Sport",2019,tt10901588,6.7,1920,JP
"Inherit the Viper",movie,"Action, Crime, Mystery",2019,tt7349896,5.2,1894,US
"Maze of Fear",movie,Horror,2015,,,,JP
"The Sun",movie,Documentary,2018,,,,JP
"Howling Village",movie,"Horror, Mystery, Thriller",2019,tt10919074,5,1478,JP
Pig,movie,"Drama, Mystery",2021,tt11003218,6.9,94582,"JP, US"
"That Moment, My Heart Cried",movie,Drama,2019,tt11363752,3.8,48,JP
"Next Door Neighbor",movie,"Comedy, Drama",2020,tt6985320,6.3,358,JP
"Baseball Girl",movie,"Drama, Sport",2019,tt11644332,6.5,323,JP
"The Dunes",movie,"Short, Thriller",2019,tt11777528,4.9,93,US
"Hidden Mother",movie,"Horror, Short",2019,tt11095350,6,159,US
Flagged,movie,"Horror, Short",2019,tt11120482,5.5,172,US
Ride,movie,"Horror, Short",2019,tt11060960,4.9,133,US
"The Ripper",movie,"Comedy, Horror, Short",2019,tt11153736,4.4,121,US
"Swiped to Death",movie,"Horror, Short",2019,tt11052364,5.9,242,US
Undo,movie,"Horror, Short",2019,tt11146912,5.2,143,US
"Abducted: The Mary Stauffer Story",movie,"Drama, Horror, Thriller",2019,tt10127490,5.7,642,US
"Wrath of Man",movie,"Action, Crime, Thriller",2021,tt11083552,7.1,216724,JP
Videophobia,movie,Thriller,2019,tt8737070,5.7,106,JP
"My Girlfriend Is a Serial Killer",movie,"Drama, Horror, Mystery",2019,tt10589508,5.8,476,JP
"A Piece of Cake",movie,"Animation, Comedy, Family",2019,tt9037650,6,560,US
"How to Train Your Dragon: Homecoming",movie,"Action, Adventure, Animation",2019,tt11112140,7.3,6168,US
Vise,movie,"Comedy, Drama, Fantasy",2019,tt10604106,4.8,42,JP
Mandibles,movie,"Comedy, Fantasy",2020,tt10375106,6.6,6710,US
"Christmas Love Letter",movie,"Comedy, Drama, Mystery",2019,tt10623478,6,714,US
"The Absence of Eden",movie,Drama,2023,tt10353588,4.7,472,US
"The Northman",movie,"Action, Adventure, Drama",2022,tt11138512,7,264460,JP
"I'm Livin' It",movie,Drama,2019,tt10117402,6.4,518,JP
Bleach,movie,"Drama, Short",2016,tt7198202,,,JP
Yan,movie,Drama,2019,tt14937700,5.3,18,JP
Miserere,movie,Documentary,2019,tt11213702,6,75,JP
"Invasion Planet Earth",movie,"Action, Adventure, Drama",2019,tt3827540,3,1472,JP
"Trauma Center",movie,"Action, Thriller",2019,tt9625664,4,12075,JP
"The Stranger by the Beach",movie,"Animation, Drama, Romance",2020,tt11193002,7.1,2988,JP
Supernova,movie,"Drama, Romance",2020,tt11169050,6.9,14955,JP
"OVA: Regards",movie,"Animation, Crime, Drama",2020,tt11905322,7.3,21,JP
Fancy,movie,"Crime, Family",2020,tt11495880,6,29,JP
"The Last Bus",movie,Drama,2021,tt9410034,6.6,4266,JP
"Thunderbolt Fantasy: Bewitching Melody of the West",movie,"Action, Adventure, Animation",2019,tt12072206,7.7,63,JP
"HURRY GO ROUND",movie,"Documentary, Music",2018,,,,JP
"A Christmas Movie Christmas",movie,"Comedy, Fantasy, Romance",2019,tt11096888,5.6,1581,US
"Ip Man and the Four Kings",movie,"Action, Drama",2019,tt11199464,5,257,JP
Adan,movie,"Drama, Thriller",2019,tt11177606,5.5,600,JP
"Martin Margiela: In His Own Words",movie,"Biography, Documentary",2019,tt11284244,7.3,456,JP
"Willy's Wonderland",movie,"Action, Comedy, Horror",2021,tt8114980,5.5,40581,US
Pilgrim,movie,"Drama, Fantasy, Horror",2019,tt11045340,5.7,1947,US
"A Christmas Winter Song",movie,Drama,2019,tt10309574,6.6,506,US
"Mistletoe & Menorahs",movie,"Comedy, Drama, Romance",2019,tt10975992,6.5,1062,US
"The Legend of Tomiris",movie,"Action, Drama, Fantasy",2019,tt7985648,6.2,43339,JP
"A Cold",movie,Romance,2014,,,,JP
Autobahn,movie,Documentary,2019,tt11210450,7.9,13,JP
"Stray Dogz 8",movie,"Action, Crime, Drama",2018,tt7787892,,,JP
"The Duke",movie,"Biography, Comedy, Crime",2020,tt11204094,6.9,14333,"JP, US"
"The Protégé",movie,"Action, Thriller",2021,tt6079772,6.1,39410,JP
"One Summer Story",movie,"Comedy, Drama, Family",2020,tt11273452,6.9,123,JP
"The Binge",movie,Comedy,2020,tt10994688,5.3,4660,US
Crescendo,movie,"Drama, Music",2019,tt7426078,6.8,396,JP
Vamp,movie,"Drama, Horror",2019,tt9871628,5.4,15,JP
"According to Our Butler",movie,"Crime, Drama",2019,tt9552352,4.5,32,JP
"Love Stage!!",movie,"Comedy, Drama, Romance",2020,tt10702938,5.2,108,JP
"Deemo Memorial Keys",movie,"Animation, Fantasy, Music",2021,tt12518378,6.1,67,JP
"Special Actors",movie,Comedy,2019,tt10403962,6.5,494,JP
"Vic the Viking and the Magic Sword",movie,"Action, Adventure, Animation",2019,tt8065768,5.2,474,JP
"The Unbearable Weight of Massive Talent",movie,"Action, Comedy, Crime",2022,tt11291274,7,162038,"JP, US"
"Stuntwomen: The Untold Hollywood Story",movie,Documentary,2020,tt7018574,7,514,JP
"I'm Coming to Get You",movie,Horror,2012,tt2487682,5.1,16,JP
"Beyond the Law",movie,"Action, Crime, Thriller",2019,tt11161374,3.7,3284,JP
Breach,movie,"Action, Horror, Sci-Fi",2020,tt9820556,2.9,20261,JP
"The Division",movie,"Action, Crime, Thriller",2020,tt10648192,6.2,770,JP
Apples,movie,"Drama, Sci-Fi",2020,tt10110614,6.8,5693,JP
"Swan Song",movie,"Biography, Comedy, Drama",2021,tt10832274,7,3751,"JP, US"
"The Sweet East",movie,Drama,2023,tt27546190,6.5,2935,US
"IT - A COISA - VERSÃO BRASILEIRA",movie,"Horror, Comedy",2017,,,,JP
"Gigi & Nate",movie,"Drama, Family",2022,tt10341196,6.7,2087,US
Aftersun,movie,Drama,2022,tt19770238,7.6,104392,JP
"Perfect Days",movie,Drama,2023,tt27503384,7.9,65024,US
"What You Wish For",movie,Thriller,2023,tt13638858,6.7,6261,US
"Sheep Without a Shepherd",movie,"Crime, Drama, Thriller",2019,tt11210032,6.8,1962,JP
"Josee, the Tiger and the Fish",movie,"Animation, Drama, Romance",2020,tt12879624,7.6,8821,JP
"The God Committee",movie,Drama,2021,tt6852526,5.8,4669,US
"Midnight Kiss",movie,"Drama, Fantasy, Horror",2019,tt11305630,4.7,1500,US
"Kingdom of the Planet of the Apes",movie,"Action, Adventure, Drama",2024,tt11389872,6.9,134238,US
"Vacation Friends",movie,"Adventure, Comedy",2021,tt3626476,6.3,30920,US
"The Nowhere Inn",movie,"Comedy, Drama, Music",2020,tt10441822,5.7,1595,US
Amulet,movie,"Horror, Mystery",2020,tt8332802,4.9,4878,US
"Identifying Features",movie,Drama,2020,tt11394282,7.3,2560,JP
Soften!,movie,"Comedy, Sport",2014,tt3725082,,,JP
Assassins,movie,"Biography, Documentary",2020,tt11394276,7.5,2950,JP
"Rebuilding Paradise",movie,Documentary,2020,tt9735350,7,684,US
"The Mole Agent",movie,Documentary,2020,tt11394298,7.5,9738,JP
"The Reason I Jump",movie,"Documentary, Drama",2020,tt9098928,7.4,1176,JP
"A Nasty Piece of Work",movie,"Drama, Fantasy, Horror",2019,tt11136630,6.7,2054,US
"Gekijouban Seitokai Yakuindomo 2",movie,"Animation, Comedy",2021,tt12439230,6.1,75,JP
"A Thousand Little Cuts",movie,Thriller,2022,tt11244558,5.1,758,JP
"How to Train Your Dragon: Snoggletog Log",movie,"Animation, Short",2019,tt11409576,4.5,368,US
"Hard Hit",movie,"Action, Crime, Drama",2021,tt14980972,6.2,2512,JP
"We Are Freestyle Love Supreme",movie,"Comedy, Documentary, Musical",2020,tt11426644,7,380,US
"Binan koukou chikyuu boueibu Love! Love! Love!",movie,Animation,2017,tt7283046,,,JP
"Girl's Blood",movie,"Drama, Short",2013,tt3190404,6.2,5,JP
"a-ha: The Movie",movie,"Biography, Documentary, Music",2021,tt10851414,7,1293,JP
Shadowfall,movie,Drama,2019,tt10086648,5.1,36,JP
"A Perfect Enemy",movie,"Drama, Thriller",2020,tt9421200,5.5,3861,JP
"Ultraman Taiga: New Generation Climax",movie,"Action, Fantasy",2020,tt11540212,7.3,93,JP
"Shimajiro to Ururu no Heroland",movie,"Adventure, Animation, Family",2019,tt11407890,6.4,11,JP
"Black School Rules",movie,Drama,2019,tt11276530,6.3,32,JP
"Kishiryu Sentai Ryusoulger vs. Lupinranger vs. Patranger",movie,"Action, Adventure, Fantasy",2020,tt11478014,6.8,31,JP
"A Christmas Crush",movie,"Comedy, Romance",2019,tt10854916,4.5,834,US
"12 Pups of Christmas",movie,"Drama, Family, Romance",2019,tt11357028,3.9,995,US
"Romance Doll",movie,"Drama, Romance",2020,tt10914712,6.4,897,JP
"Ware ni utsu yoi ari",movie,Action,1990,tt0291555,6.4,39,JP
Jane,movie,"Drama, Short",2012,tt4627618,6.2,7,US
"Brothers in Brothel",movie,Drama,2019,tt11157002,5,52,JP
"Mashin Sentai Kiramager: Episode Zero",movie,"Action, Adventure, Fantasy",2020,tt11522680,7.3,33,JP
"The Ties",movie,Drama,2020,tt12585254,6.4,1511,JP
"The Marco Effect",movie,"Crime, Thriller",2021,tt10451312,5.3,3429,JP
"The Worst Person in the World",movie,"Comedy, Drama, Romance",2021,tt10370710,7.7,104980,US
"Ilana Glazer: The Planet Is Burning",movie,Comedy,2020,tt10472008,4.1,702,US
"Ted K",movie,"Biography, Crime, Drama",2021,tt8128276,6,4316,US
"Baka marudashi",movie,Drama,1964,tt0360409,6,21,JP
Multiverse,movie,"Drama, Mystery, Sci-Fi",2019,tt8953768,4.7,1346,"JP, US"
"Margaux Hartmann",movie,Drama,2020,tt10868508,5.4,225,JP
"Night of the Kings",movie,"Drama, Fantasy",2020,tt8132778,6.5,2939,US
"The Donkey Comes on a Tank",movie,Comedy,1964,tt0358978,6.6,18,JP
"Yakuza Princess",movie,Thriller,2021,tt10715446,4.8,2204,US
"Love and Other Fantasies",movie,,1993,,,,US
"Just After Christmas",movie,,1977,,,,JP
"The First Time 3",movie,"Drama, Romance",2019,,,,JP
"Bakumatsu kitan Shinsen 5: Kengou kourin",movie,Action,2013,tt3801386,,,JP
"Italian Studies",movie,Drama,2021,tt9893084,4.7,882,US
"The Woman Who Ran",movie,Drama,2020,tt11697690,6.7,3716,JP
"Flag Day",movie,"Crime, Drama",2021,tt2304637,5.4,3729,JP
His,movie,"Drama, Family, Romance",2020,tt10731362,7.3,806,JP
"Kyuchan no dekkai yume",movie,Drama,1967,tt10128514,,,JP
"Kaiji: Final Game",movie,"Adventure, Comedy, Thriller",2020,tt10423160,5,508,JP
"Song of Love",movie,Comedy,1967,tt3216094,6.4,32,JP
"The Greatest Challenge of All",movie,,1967,tt4370626,6.2,6,JP
"Ippatsu daiboken",movie,Comedy,1968,tt0293284,5.9,18,JP
"The Shy Deceiver",movie,Comedy,1968,tt0293168,6.4,28,JP
"Vagabond Schemer",movie,Comedy,1969,tt1362548,5.8,20,JP
"The Sun Does Not Move",movie,"Crime, Sci-Fi, Thriller",2021,tt10423106,4.8,140,JP
Eileen,movie,"Drama, Mystery, Romance",2023,tt5198890,5.9,15971,US
Amsterdam,movie,"Comedy, Drama, History",2022,tt10304142,6.1,97605,"JP, US"
"Russell Peters: Deported",movie,Comedy,2020,tt10442360,6.3,1015,US
"Silent Night",movie,"Comedy, Drama, Horror",2021,tt11628854,5.8,20794,JP
Gunda,movie,Documentary,2020,tt11464016,7.1,3020,JP
"Kinnikuman II Sei: Muscle Ninjin Soudatsu! Choujin Daisensou",movie,,2002,,,,JP
"Small Engine Repair",movie,"Crime, Drama, Thriller",2021,tt9789042,6.5,5363,US
Topside,movie,Drama,2020,tt10506876,6,686,US
"Wanted Man",movie,"Action, Crime, Drama",2024,tt15791574,4.8,2360,US
"Maria Bamford: Weakness Is the Brand",movie,Comedy,2020,tt10830086,7.5,226,US
"12 Hour Shift",movie,"Comedy, Horror, Thriller",2020,tt10309552,5.5,5345,US
"David Rossi: Suicidio o Omicidio?",movie,Documentary,2019,,,,US
"Infinity Pool",movie,"Crime, Horror, Mystery",2023,tt10365998,6,63063,US
"Press Play",movie,"Drama, Music, Romance",2022,tt11116642,6.1,1862,US
"Todo queda en familia",movie,"Comedy, Short",2010,tt1950429,6.2,30,JP
"Official Competition",movie,"Comedy, Drama",2021,tt11700260,7,15646,"JP, US"
"I Was a 'Secret Bitch'",movie,Romance,2019,tt11027672,6.5,45,JP
"The Man Who Sold His Skin",movie,Drama,2020,tt10360862,6.9,7319,JP
"Here Before",movie,"Drama, Mystery, Thriller",2021,tt8649190,5.8,1671,US
"Crocodile Island",movie,"Adventure, Horror",2020,tt12598910,3.9,269,JP
"The Creator",movie,"Action, Adventure, Drama",2023,tt11858890,6.7,175231,US
"Marudase Kintarou",movie,"Animation, Short",2020,tt13580744,4.7,41,JP
"Psycho Goreman",movie,"Comedy, Horror, Sci-Fi",2020,tt11252440,6.3,15736,JP
"The Pig King",movie,"Action, Fantasy",2020,tt12800092,5.3,40,JP
"My Valentine",movie,"Drama, Fantasy, Horror",2020,tt11510064,4.4,1222,US
"El último cazador",movie,Action,1997,tt0222516,6.5,9,JP
"The Ghost Painter",movie,"Comedy, Horror",2020,tt11799784,5.6,156,JP
"Kinnikuman: Ôabare! Seigi chôjin",movie,"Animation, Comedy, Sci-Fi",1984,tt0312874,5.9,23,JP
"Kinnikuman: Seigi chôjin VS kodai chôjin",movie,Animation,1985,tt0389076,6.5,19,JP
"Komori seikatsu kôjô kurabu",movie,Drama,2008,tt1319634,5.8,12,JP
"Kinnikuman: Gyakushû! Uchû kakure chôjin",movie,"Animation, Short",1985,tt0399244,6.6,13,JP
"Kinnikuman: Haresugata! Seigi chôjin",movie,Animation,1985,tt0399245,6.5,16,JP
"Kinnikuman: Nyû Yôku kiki ippatsu!",movie,Animation,1986,tt0390164,6.6,14,JP
"Kinnikuman: Seigi chôjin VS senshi chôjin",movie,Animation,1986,tt0390165,5.2,11,JP
"Till Death",movie,Thriller,2021,tt11804152,5.9,27629,JP
"Isha sensei",movie,Drama,2015,tt4162016,6.8,9,JP
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",movie,"Adventure, Family, Fantasy",2005,tt0363771,6.9,435785,US
"Planet of the Apes",movie,"Action, Adventure, Sci-Fi",2001,tt0133152,5.7,236039,US
"National Treasure",movie,"Action, Adventure, Mystery",2004,tt0368891,6.9,361936,US
"The Chronicles of Narnia: Prince Caspian",movie,"Action, Adventure, Family",2008,tt0499448,6.5,229121,US
"National Treasure: Book of Secrets",movie,"Action, Adventure, Mystery",2007,tt0465234,6.5,258013,US
"Jingle All the Way",movie,"Adventure, Comedy, Family",1996,tt0116705,5.7,117697,US
Waitress,movie,"Comedy, Drama, Romance",2007,tt0473308,7,49353,US
"A Christmas Carol",movie,"Drama, Family, Fantasy",1984,tt0087056,7.8,18628,US
"Higher Learning",movie,"Crime, Drama, Thriller",1995,tt0113305,6.5,21943,US
"I'll Be Home for Christmas",movie,"Comedy, Family",1998,tt0155753,5.5,12089,US
"Holiday in Handcuffs",movie,"Comedy, Drama, Family",2006,tt0938666,6.1,7641,US
"Santa Baby 2: Christmas Maybe",movie,"Comedy, Family, Fantasy",2009,tt1361330,5.3,1192,US
Endurance,movie,Documentary,2024,tt18556278,7.6,722,US
"Goodbye Lover",movie,"Comedy, Crime, Mystery",1998,tt0119219,5.6,4415,US
"The Nutcracker",movie,"Family, Fantasy, Music",1993,tt0107719,5.8,2489,US
Postcard,movie,"Drama, Romance, War",2010,tt1641397,7,270,JP
"The Mistle-Tones",movie,"Comedy, Family, Music",2012,tt2490352,6.4,2559,US
Wild,movie,"Adventure, Biography, Drama",2014,tt2305051,7.1,141327,US
"Holly's Holiday",movie,"Adventure, Comedy, Fantasy",2011,tt2304098,5.4,1401,US
"Christmas Belle",movie,"Drama, Family, Romance",2013,tt3068466,5.1,2156,US
Kollek,movie,Documentary,1995,,,,US
"Santa's Little Helper",movie,"Comedy, Family",2015,tt4592572,4.8,1470,US
"Yabu no naka",movie,"Fantasy, Horror, Mystery",1996,tt0229860,6.1,48,JP
Fallacy,movie,"Crime, Romance, Thriller",2013,tt2359413,5.6,82,JP
"Lupin the Third: Goemon's Blood Spray",movie,"Action, Adventure, Animation",2017,tt6047974,7.3,1170,JP
"The Beast",movie,"Horror, Mystery, Thriller",2019,tt5754414,4.6,109,JP
Adrenochrome,movie,"Action, Fantasy, Horror",2017,tt2273648,3.5,583,JP
"Christmas Perfection",movie,"Comedy, Drama, Fantasy",2018,tt7872704,5.5,1054,US
Downhill,movie,"Comedy, Drama",2020,tt4558376,4.9,14039,US
"Same Time, Next Christmas",movie,"Comedy, Drama, Romance",2019,tt10650924,6,1652,US
"Sherlock Hound: Mrs. Hudson Is Taken Hostage / The White Cliffs of Dover",movie,"Animation, Adventure",1986,,,,JP
"Litchi Hikari Club Stage Play",movie,"Horror, Music, Drama",2013,,,,JP
"The Donut King",movie,"Animation, Documentary",2020,tt10214496,7.1,1232,"JP, US"
"Crazy Samurai Musashi",movie,Action,2020,tt12015352,4.7,956,JP
"The Wars of Coco Channel",movie,"Biography, Documentary",2019,tt11530904,6.9,34,JP
"Red Post on Escher Street",movie,"Comedy, Drama",2020,tt13245934,7.2,1030,JP
"No maku bakuhai to",movie,Drama,2018,tt10305194,,,JP
"The Amazing Maurice",movie,"Adventure, Animation, Comedy",2022,tt10473036,6.2,5920,US
"Sleepless Beauty",movie,Horror,2020,tt10066432,4.3,561,JP
"We Bare Bears: The Movie",movie,"Adventure, Animation, Comedy",2020,tt10474606,6.7,2655,US
"Limousine Drive",movie,Comedy,2000,tt0236432,4.3,14,JP
"Shinrei Shashin Bu: Ributo",movie,Horror,2016,tt27761497,,,JP
Sangre,movie,Drama,2020,tt10504776,4.6,156,JP
Crawlers,movie,"Drama, Fantasy, Horror",2020,tt11814788,5.5,1418,US
Flee,movie,"Animation, Biography, Documentary",2021,tt8430054,7.9,20066,"JP, US"
"My Fairy Troublemaker",movie,"Adventure, Animation, Comedy",2022,tt20199226,5.2,431,US
"Derek DelGaudio's In & Of Itself",movie,Documentary,2020,tt11916302,8.2,5708,US
Materna,movie,Drama,2020,tt11868198,4.8,264,US
"Cosmic Sin",movie,"Action, Sci-Fi",2021,tt11762434,2.5,15402,JP
"Kogoeru kagami",movie,Drama,2008,tt1516553,,,JP
"True Things",movie,Drama,2021,tt10310074,5.9,1783,US
"American Rapstar",movie,"Documentary, Music",2020,tt11655140,6.4,123,US
"Rockfield: The Studio on the Farm",movie,"Documentary, Music",2020,tt10541126,7.3,527,JP
Abominable,movie,Horror,2020,tt10674930,2.6,1140,JP
"On the Edge of Their Seats",movie,Drama,2020,tt14056876,6.4,120,JP
"Mashin Sentai Kiramager: Bee-Bop Dream",movie,"Action, Fantasy, Short",2021,tt11928952,6.9,20,JP
"No Smoking",movie,"Documentary, Music",2019,tt11160268,7.1,44,JP
"Shit & Champagne",movie,Comedy,2020,tt13023550,5,241,US
"The Lost Husband",movie,"Drama, Romance",2020,tt4257940,6.1,5929,US
"The Emperor's Sword",movie,"Action, History, War",2020,tt13841546,4.9,120,JP
"A Predator's Obsession",movie,"Drama, Horror, Thriller",2020,tt7535290,4.8,338,JP
"Pooka Lives!",movie,"Drama, Fantasy, Horror",2020,tt11828642,6,1144,US
"The Memory Eraser",movie,"Drama, Fantasy",2020,tt11116656,5.1,80,JP
"Wife of a Spy",movie,"Drama, History, War",2020,tt11917942,6.6,3239,JP
Clean,movie,"Action, Crime, Drama",2021,tt10023022,5.6,11893,JP
"Jill and Joy",movie,Family,2014,tt2571776,5.8,228,JP
"Anpanman: Fluffy Flurry & the Land of the Clouds",movie,"Adventure, Animation, Family",2021,tt14965490,,,JP
"Typhoon Family",movie,Crime,2019,tt9647798,5.4,89,JP
"The Wind in Your Heart",movie,"Drama, Romance",2017,tt6640384,7.5,29,JP
Proximity,movie,"Drama, Sci-Fi",2020,tt8718300,4.8,7175,US
"American Night",movie,"Action, Crime, Drama",2021,tt5344054,4.3,7832,US
"Onoda: 10,000 Nights in the Jungle",movie,"Adventure, Drama, History",2021,tt9844938,7.2,3091,JP
"The Japanese Doll",movie,Horror,2019,,,,JP
"We Make Antiques! Kyoto Rendezvous",movie,Mystery,2020,tt9763792,5.5,73,JP
"Tokyo Wine Party People",movie,Drama,2019,tt10814744,5.7,16,JP
"Mio's Cookbook",movie,Drama,2020,tt12299728,6.6,368,JP
"Sankaku Mado no Sotogawa wa Yoru",movie,"Horror, Mystery, Romance",2021,tt12681644,5,249,JP
"Wednesday Disappears",movie,Mystery,2020,tt11085478,6.3,95,JP
"Duke-Carolina: The Blue Blood Rivalry",movie,"Documentary, Sport",2013,tt2780790,6.8,15,JP
"Flight Over The Water",movie,Drama,2020,,,,JP
Paydirt,movie,"Crime, Thriller",2020,tt11176322,3.9,3974,JP
